company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_year,raised_amount_usd
/company/whereistand-com,whereIstand.com,web,USA,NY,New York,New York,/person/chuck-zegar,Chuck Zegar,,,,unknown,,angel,2008-01-01,2008,300000
/company/ensequence,Ensequence,advertising,USA,NY,New York,New York,/person/clay-mathile,Clay Mathile,,,,unknown,,venture,2009-09-18,2009,20000000
/company/pinkdingo,Pinkdingo,web,USA,NY,New York,New York,/person/courtney-reum,Courtney Reum,,,,unknown,,angel,2011-10-12,2011,1400000
/company/pinkdingo,Pinkdingo,web,USA,NY,New York,New York,/person/courtney-reum,Courtney Reum,,,,unknown,,angel,2011-10-12,2011,1400000
/company/pinkdingo,Pinkdingo,web,USA,NY,New York,New York,/person/courtney-reum,Courtney Reum,,,,unknown,,angel,2011-10-12,2011,1400000
/company/have-to-have,Have to Have,mobile,USA,NY,New York,New York,/person/craig-hetherington,Craig Hetherington,,,,unknown,,angel,2012-06-25,2012,
/company/kickstarter,Kickstarter,finance,USA,NY,New York,New York,/person/craig-shapiro,Craig Shapiro,,,,unknown,,venture,2011-03-18,2011,10000000
/company/echolocation,Echolocation,mobile,USA,NY,New York,Brooklyn,/person/craig-sher,Craig Sher,,,,unknown,,angel,2013-01-08,2013,200000
/company/namely,Namely,enterprise,USA,NY,New York,New York,/person/curt-viebranz-2,Curt Viebranz,,,,unknown,,angel,2012-10-31,2012,750000
/company/hotpotato,Hot Potato,social,USA,NY,New York,Brooklyn,/person/cyan-banister,Cyan Banister,,,,unknown,,series-a,2009-11-25,2009,1420000
/company/stylecaster,StyleCaster,fashion,USA,NY,New York,New York City,/person/dan-gilbert,Dan Gilbert,,,,unknown,,series-a,2009-07-01,2009,4000000
/company/sociocast-networks,Sociocast,analytics,USA,NY,New York,New York,/person/dan-gilbert,Dan Gilbert,,,,unknown,,series-a,2010-01-21,2010,1625000
/company/producteev,Producteev,software,USA,NY,New York,New York,/person/dan-porter,Dan Porter,,,,unknown,,angel,2010-02-01,2010,950000
/company/socialflow,SocialFlow,advertising,USA,NY,New York,New York,/person/dan-porter,Dan Porter,,,,unknown,,angel,2010-03-01,2010,
/company/kickstarter,Kickstarter,finance,USA,NY,New York,New York,/person/dan-rosensweig,Dan Rosensweig,,,,unknown,,venture,2011-03-18,2011,10000000
/company/peer39,Peer39,advertising,USA,NY,New York,New York,/person/daniel-ciporin,Daniel Ciporin,,,,unknown,,angel,2006-03-01,2006,500000
/company/onepager,Onepager,web,USA,NY,New York,New York,/person/daniel-eskapa,Daniel Eskapa,,,,unknown,,angel,2011-10-13,2011,165000
/company/bombfell,Bombfell,fashion,USA,NY,New York,New York,/person/daniel-wallace,Daniel Wallace,,,,unknown,,angel,2013-02-13,2013,730000
/company/qloo,Qloo,web,USA,NY,New York,New York,/person/danny-masterson,Danny Masterson,,,,unknown,,angel,2013-03-18,2013,1400000
/company/frogmetrics,Frogmetrics,web,USA,NY,New York,Brooklyn,/person/darrell-silver,Darrell Silver,,,,unknown,,venture,2008-06-01,2008,
/company/thinkful,Thinkful,education,USA,NY,New York,New York,/person/darrell-silver,Darrell Silver,,,,unknown,,angel,2013-02-26,2013,1000000
/company/path101,Path101,web,USA,NY,New York,New York,/person/darren-herman,Darren Herman,,,,unknown,,angel,2008-02-09,2008,350000
/company/housetab,HouseTab,mobile,USA,NY,New York,New York,/person/darren-wolfberg,Darren Wolfberg,,,,unknown,,angel,2012-11-01,2012,30000
/company/dietbetter,DietBetter,health,USA,NY,New York,New York,/person/darryl-wash,Darryl Wash,,,,unknown,,series-a,2013-05-01,2013,1900000
/company/gochime,GoChime,advertising,USA,NY,New York,New York,/person/dave-carlson,Dave Carlson,,,,unknown,,angel,2011-12-20,2011,1048500
/company/dailyworth,DailyWorth,finance,USA,NY,New York,New York,/person/dave-cohen,Dave Cohen,,,,unknown,,series-a,2012-01-05,2012,2000000
/company/immersive-labs,IMRSV,analytics,USA,NY,New York,New York,/person/dave-mcclure,Dave McClure,,,,unknown,,other,2011-09-19,2011,810000
/company/dailyworth,DailyWorth,finance,USA,NY,New York,New York,/person/dave-mcclure,Dave McClure,,,,unknown,,series-a,2012-01-05,2012,2000000
/company/behance,Behance,web,USA,NY,New York,New York,/person/dave-mcclure,Dave McClure,,,,unknown,,series-a,2012-05-14,2012,6500000
/company/pinch-media,Pinch Media,software,USA,NY,New York,New York,/person/dave-morgan,Dave Morgan,,,,unknown,,angel,2008-05-01,2008,
/company/pictela,Pictela,advertising,USA,NY,New York,New York,/person/dave-morgan,Dave Morgan,,,,unknown,,series-a,2009-01-06,2009,1250000
/company/extension-entertainment,Extension Entertainment,web,USA,NY,New York,New York,/person/dave-morgan,Dave Morgan,,,,unknown,,angel,2010-05-16,2010,500000
/company/tapad,Tapad,advertising,USA,NY,New York,New York,/person/dave-morgan,Dave Morgan,,,,unknown,,series-a,2011-03-03,2011,1800000
/company/extension-entertainment,Extension Entertainment,web,USA,NY,New York,New York,/person/dave-morgan,Dave Morgan,,,,unknown,,angel,2011-04-19,2011,750000
/company/shelby-tv,Shelby.tv,games_video,USA,NY,New York,New York,/person/dave-morgan,Dave Morgan,,,,unknown,,series-a,2011-07-14,2011,1500000
/company/namely,Namely,enterprise,USA,NY,New York,New York,/person/dave-morgan,Dave Morgan,,,,unknown,,angel,2011-12-31,2011,1000000
/company/namely,Namely,enterprise,USA,NY,New York,New York,/person/dave-morgan,Dave Morgan,,,,unknown,,angel,2012-10-31,2012,750000
/company/hotpotato,Hot Potato,social,USA,NY,New York,Brooklyn,/person/dave-morin,Dave Morin,,,,unknown,,series-a,2009-11-25,2009,1420000
/company/venmo,Venmo,mobile,USA,NY,New York,New York,/person/dave-morin,Dave Morin,,,,unknown,,angel,2010-05-07,2010,1200000
/company/birchbox,Birchbox,ecommerce,USA,NY,New York,New York,/person/dave-morin,Dave Morin,,,,unknown,,angel,2010-10-27,2010,1400000
/company/percolate,Percolate,enterprise,USA,NY,New York,New York,/person/dave-morin,Dave Morin,,,,unknown,,series-a,2011-12-15,2011,1500000
/company/percolate,Percolate,enterprise,USA,NY,New York,New York,/person/dave-morin,Dave Morin,,,,unknown,,series-a,2011-12-15,2011,1500000
/company/behance,Behance,web,USA,NY,New York,New York,/person/dave-morin,Dave Morin,,,,unknown,,series-a,2012-05-14,2012,6500000
/company/sunrise,Sunrise,mobile,USA,NY,New York,New York,/person/dave-morin,Dave Morin,,,,unknown,,series-a,2013-06-04,2013,2200000
/company/precision-health-media,Precision Health Media,advertising,USA,NY,New York,New York,/person/david-arcara,David Arcara,,,,unknown,,venture,2012-03-01,2012,1000000
/company/bitinstant,BitInstant,fashion,USA,NY,New York,New York,/person/david-azar-2,David Azar,,,,unknown,,series-a,2013-05-18,2013,1500000
/company/tykoon,Tykoon,finance,USA,NY,New York,New York,/person/david-bach,David Bach,,,,unknown,,angel,2011-09-27,2011,1350000
/company/next-big-sound,Next Big Sound,analytics,USA,NY,New York,New York,/person/david-cancel,David Cancel,,,,unknown,,angel,2009-12-03,2009,1000000
/company/upnext,UpNext,mobile,USA,NY,New York,New York City,/person/david-cohen,David Cohen,,,,unknown,,angel,2011-03-14,2011,500000
/company/next-big-sound,Next Big Sound,analytics,USA,NY,New York,New York,/person/david-cohen,David Cohen,,,,unknown,,angel,2009-12-03,2009,1000000
/company/dailyworth,DailyWorth,finance,USA,NY,New York,New York,/person/david-cohen,David Cohen,,,,unknown,,venture,2011-03-02,2011,850000
/company/thinknear,ThinkNear,advertising,USA,NY,New York,New York,/person/david-cohen,David Cohen,,,,unknown,,series-a,2011-08-13,2011,1630000
/company/red-rover,Red Rover,enterprise,USA,NY,New York,New York,/person/david-cohen,David Cohen,,,,unknown,,angel,2011-10-01,2011,418000
/company/kohort,Kohort,social,USA,NY,New York,New York,/person/david-cohen,David Cohen,,,,unknown,,series-a,2011-04-04,2011,3000000
/company/karma-2,"Karma Mobility, Inc.",mobile,USA,NY,New York,New York,/person/david-cohen,David Cohen,,,,unknown,,angel,2012-08-15,2012,1000000
/company/chatid,ChatID,mobile,USA,NY,New York,New York,/person/david-cohen,David Cohen,,,,unknown,,angel,2012-01-01,2012,
/company/nestio,Nestio,web,USA,NY,New York,New York,/person/david-cohen-10,David Cohen,,,,unknown,,series-a,2013-07-09,2013,1500000
/company/ak-networks,AdKeeper,advertising,USA,NY,New York,New York,/person/david-cowan,David Cowan,,,,unknown,,series-a,2010-09-15,2010,8000000
/company/keep-holdings,Keep Holdings,fashion,USA,NY,New York,New York,/person/david-cowan,David Cowan,,,,unknown,,series-a,2010-09-01,2010,8000000
/company/ology-media,Ology Media,social,USA,NY,New York,NYC,/person/david-feinberg,David Feinberg,,,,unknown,,series-a,2010-01-01,2010,3000000
/company/bigthink,Big Think,web,USA,NY,New York,New York,/person/david-frankel-3,David Frankel,,,,unknown,,angel,2007-06-01,2007,
/company/profitably,Profitably,web,USA,NY,New York,New York,/person/david-honig-2,David Honig,,,,unknown,,angel,2010-08-02,2010,300000
/company/youare-tv,YouAre.TV,games_video,USA,NY,New York,New York,/person/david-kidder,David Kidder,,,,unknown,,series-a,2010-08-25,2010,1150000
/company/sunrise,Sunrise,mobile,USA,NY,New York,New York,/person/david-king-11,David King,,,,unknown,,series-a,2013-06-04,2013,2200000
/company/stylecaster,StyleCaster,fashion,USA,NY,New York,New York City,/person/david-ko-2,David Ko,,,,unknown,,series-a,2011-11-28,2011,1000000
/company/chatid,ChatID,mobile,USA,NY,New York,New York,/person/david-liu-2,David Liu,,,,unknown,,angel,2012-01-01,2012,
/company/fancy,Fancy,web,USA,NY,New York,New York,/person/david-perry-2,David Perry,,,,unknown,,series-c+,2013-09-09,2013,7000000
/company/tapad,Tapad,advertising,USA,NY,New York,New York,/person/david-rosenblatt,David Rosenblatt,,,,unknown,,series-a,2011-03-03,2011,1800000
/company/tapad,Tapad,advertising,USA,NY,New York,New York,/person/david-stephen-kidder,David S. Kidder,,,,unknown,,series-a,2011-03-03,2011,1800000
/company/epy-io,Epy.io,health,USA,NY,New York,Brooklyn,/person/david-schafer,David Schafer,,,,unknown,,angel,2013-09-01,2013,120000
/company/bitly,Bitly,web,USA,NY,New York,New York,/person/david-shen,David Shen,,,,unknown,,series-a,2009-03-30,2009,2000000
/company/bitly,Bitly,web,USA,NY,New York,New York,/person/david-shen,David Shen,,,,unknown,,series-b,2010-10-08,2010,10000000
/company/dragonfly,Dragonfly,web,USA,NY,New York,New York,/person/david-solomon,David Solomon,,,,unknown,,series-a,2008-03-04,2008,3000000
/company/upnext,UpNext,mobile,USA,NY,New York,New York City,/person/david-tisch,David Tisch,,,,unknown,,angel,2011-03-14,2011,500000
/company/gamechanger-media,GameChanger Media,software,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,venture,2010-04-23,2010,588130
/company/profitably,Profitably,web,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2010-08-02,2010,300000
/company/youare-tv,YouAre.TV,games_video,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2010-08-25,2010,1150000
/company/stepout,StepOut,social,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2011-02-10,2011,3000000
/company/yieldbot,Yieldbot,advertising,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2010-12-01,2010,1200000
/company/thinknear,ThinkNear,advertising,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2011-08-13,2011,1630000
/company/kohort,Kohort,social,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2011-04-04,2011,3000000
/company/skillshare,Skillshare,education,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2011-05-01,2011,550000
/company/vyou,VYou,web,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2011-05-23,2011,3000000
/company/lore,Lore,education,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2011-06-27,2011,1000000
/company/nestio,Nestio,web,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2011-07-05,2011,750000
/company/doodledeals-inc,DoodleDeals Inc.,web,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2010-02-01,2010,1270000
/company/piictu,Piictu,social,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2011-09-22,2011,730000
/company/bestvendor,BestVendor,software,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2011-12-19,2011,3000000
/company/branch,Branch,web,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2012-03-06,2012,2000000
/company/lua-technologies,Lua Technologies,mobile,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2012-08-01,2012,2500000
/company/poptip,Poptip,software,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2012-06-05,2012,1075000
/company/behance,Behance,web,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2012-05-14,2012,6500000
/company/edition01,Edition01,ecommerce,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2011-05-01,2011,565000
/company/open-air-publishing,Open Air Publishing,education,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2012-07-12,2012,800000
/company/karma-2,"Karma Mobility, Inc.",mobile,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2012-08-15,2012,1000000
/company/punch,Punch!,mobile,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2011-06-01,2011,2200000
/company/flint-and-tinder,Flint and Tinder,ecommerce,USA,NY,New York,New York City,/person/david-tisch,David Tisch,,,,unknown,,angel,2012-10-21,2012,850000
/company/pickie,Pickie,fashion,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2012-10-29,2012,1000000
/company/nomi,Nomi,software,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2013-02-11,2013,3000000
/company/chatid,ChatID,mobile,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,angel,2012-01-01,2012,
/company/poppin,Poppin,ecommerce,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-b,2013-05-02,2013,11100000
/company/nestio,Nestio,web,USA,NY,New York,New York,/person/david-tisch,David Tisch,,,,unknown,,series-a,2013-07-09,2013,1500000
/company/floored,Floored,software,USA,NY,New York,New York,/person/david-vivero,David Vivero,,,,unknown,,angel,2012-12-01,2012,1100000
/company/vaunte,Vaunte,fashion,USA,NY,New York,New York,/person/david-wu,David Wu,,,,unknown,,angel,2012-08-01,2012,1120000
/company/fashism,Fashism,fashion,USA,NY,New York,New York,/person/demi-moore,Demi Moore,,,,unknown,,series-a,2010-11-19,2010,1000000
/company/jodange,Jodange,web,USA,NY,New York,Yonkers,/person/dennis-bennie,Dennis Bennie,,,,unknown,,angel,2009-04-27,2009,1200000
/company/svpply,Svpply,web,USA,NY,New York,New York,/person/dennis-crowley,Dennis Crowley,,,,unknown,,angel,2010-11-22,2010,550000
/company/weplay,Weplay,web,USA,NY,New York,New York,/person/derek-jeter,Derek Jeter,,,,unknown,,angel,2006-01-01,2006,870000
/company/weplay,Weplay,web,USA,NY,New York,New York,/person/derek-jeter,Derek Jeter,,,,unknown,,series-b,2008-08-05,2008,8600000
/company/stack-exchange,Stack Exchange,software,USA,NY,New York,New York,/person/dharmesh-shah,Dharmesh Shah,,,,unknown,,series-a,2010-05-04,2010,6000000
/company/onswipe,OnSwipe,advertising,USA,NY,New York,New York,/person/dharmesh-shah,Dharmesh Shah,,,,unknown,,angel,2011-01-13,2011,1000000
/company/scratch-hard,Scratch Hard,mobile,USA,NY,New York,NY,/person/diane-gooch,Diane Gooch,,,,unknown,,angel,2012-03-01,2012,1400000
/company/bombfell,Bombfell,fashion,USA,NY,New York,New York,/person/diane-loviglio,Diane Loviglio,,,,unknown,,angel,2013-02-13,2013,730000
/company/look-io,Look.io,mobile,USA,NY,New York,New York,/person/diego-berdakin,Diego Berdakin,,,,unknown,,angel,2012-01-01,2012,
/company/dailyworth,DailyWorth,finance,USA,NY,New York,New York,/person/diego-canoso,Diego Canoso,,,,unknown,,series-a,2013-04-22,2013,1000000
/company/ak-networks,AdKeeper,advertising,USA,NY,New York,New York,/person/dixon-doll,Dixon Doll,,,,unknown,,series-a,2010-09-15,2010,8000000
/company/keep-holdings,Keep Holdings,fashion,USA,NY,New York,New York,/person/dixon-doll,Dixon Doll,,,,unknown,,series-a,2010-09-01,2010,8000000
/company/late-nite-labs,Late Nite Labs,education,USA,NY,Syracuse,Verona,/person/don-burton,Don Burton,,,,unknown,,angel,2011-12-05,2011,1100000
/company/immersive-labs,IMRSV,analytics,USA,NY,New York,New York,/person/don-hutchison,Don Hutchison,,,,unknown,,other,2011-09-19,2011,810000
/company/sociocast-networks,Sociocast,analytics,USA,NY,New York,New York,/person/doug-imbruce,Doug Imbruce,,,,unknown,,venture,2011-12-01,2011,1500000
/company/stellaservice,StellaService,software,USA,NY,New York,New York,/person/doug-lebda,Doug Lebda,,,,unknown,,series-a,2011-03-21,2011,2000000
/company/voxy,Voxy,education,USA,NY,New York,NYC,/person/doug-levine,Doug Levine,,,,unknown,,angel,2010-02-17,2010,600000
/company/voxy,Voxy,education,USA,NY,New York,NYC,/person/doug-levine,Doug Levine,,,,unknown,,angel,2010-12-21,2010,600000
/company/the-coveteur,The Coveteur,fashion,USA,NY,New York,New York,/person/drake-rapper,Drake (Rapper),,,,unknown,,angel,2012-07-01,2012,
/company/venmo,Venmo,mobile,USA,NY,New York,New York,/person/dustin-moskovitz,Dustin Moskovitz,,,,unknown,,angel,2010-05-07,2010,1200000
/company/lifeio,lifeIO,web,USA,NY,New York,New York,/person/dylan-hixon,Dylan Hixon,,,,unknown,,angel,2008-08-29,2008,500000
/company/fluidinfo,Fluidinfo,enterprise,USA,NY,New York,New York,/person/ed-carroll,Ed Carroll,,,,unknown,,series-a,2010-05-24,2010,800000
/company/bomoda,Bomoda,fashion,USA,NY,New York,New York,/person/ed-goodman,Ed Goodman,,,,unknown,,series-a,2012-08-01,2012,2200000
/company/dragonfly,Dragonfly,web,USA,NY,New York,New York,/person/ed-herrington,Ed Herrington,,,,unknown,,series-a,2008-03-04,2008,3000000
/company/learnvest,LearnVest,finance,USA,NY,New York,New York,/person/ed-mathias,Ed Mathias,,,,unknown,,series-c+,2013-07-26,2013,16500000
/company/kinsa,Kinsa,health,USA,NY,New York,New York,/person/ed-park,Ed Park,,,,unknown,,series-a,2012-08-14,2012,2000000
/company/yipit,Yipit,web,USA,NY,New York,New York,/person/ed-sim,Ed Sim,,,,unknown,,series-a,2010-06-30,2010,1300000
/company/fieldlens,FieldLens,mobile,USA,NY,New York,New York,/person/ed-tolson,Ed Tolson,,,,unknown,,series-a,2012-09-18,2012,1925000
/company/tapad,Tapad,advertising,USA,NY,New York,New York,/person/ed-zander,Ed Zander,,,,unknown,,series-a,2011-03-03,2011,1800000
/company/liveintent,LiveIntent,advertising,USA,NY,New York,New York,/person/ed-zimmerman,Ed Zimmerman,,,,unknown,,series-a,2009-12-31,2009,4600000
/company/rewind-me,Rewind Me,mobile,USA,NY,New York,New York,/person/ed-zimmerman,Ed Zimmerman,,,,unknown,,angel,2012-06-14,2012,800000
/company/liftdna,LiftDNA,advertising,USA,NY,New York,New York,/person/edward-harvey,Edward Harvey,,,,unknown,,angel,2011-02-01,2011,600000
/company/ology-media,Ology Media,social,USA,NY,New York,NYC,/person/edward-koller,Edward Koller,,,,unknown,,series-a,2010-01-01,2010,3000000
/company/mediamind,DGIT,advertising,USA,NY,New York,New York,/person/eli-barkat,Eli Barkat,,,,unknown,,series-b,2007-03-21,2007,30000000
/company/yipit,Yipit,web,USA,NY,New York,New York,/person/eliot-durbin,Eliot Durbin,,,,unknown,,angel,2010-04-07,2010,250000
/company/stamped,Stamped,mobile,USA,NY,New York,New York,/person/ellen-degeneres,Ellen Degeneres,,,,unknown,,series-a,2012-07-25,2012,1500000
/company/sunrise,Sunrise,mobile,USA,NY,New York,New York,/person/elliot-shmukler,Elliot Shmukler,,,,unknown,,series-a,2013-06-04,2013,2200000
/company/the-runthrough,The Runthrough,fashion,USA,NY,New York,New York,/person/elsa-berry,Elsa Berry,,,,unknown,,angel,2013-08-30,2013,1200000
/company/team-brandfiesta,BrandFiesta,web,USA,NY,New York,New York,/person/entreguild-investments-ltd,"Entreguild Investments, Ltd.",,,,unknown,,angel,2011-04-01,2011,100000
/company/producteev,Producteev,software,USA,NY,New York,New York,/person/eric-bennephati,Eric Bennephati,,,,unknown,,angel,2008-07-15,2008,180000
/company/fitocracy,Fitocracy,web,USA,NY,New York,New York,/person/eric-cantor,Eric Cantor,,,,unknown,,angel,2011-09-01,2011,250000
/company/fitocracy,Fitocracy,web,USA,NY,New York,New York,/person/eric-cressey,Eric Cressey,,,,unknown,,angel,2011-09-01,2011,250000
/company/lifeio,lifeIO,web,USA,NY,New York,New York,/person/eric-hixon,Eric Hixon,,,,unknown,,angel,2008-08-29,2008,500000
/company/the-muse,The Muse,web,USA,NY,New York,New York,/person/eric-ries,Eric Ries,,,,unknown,,angel,2013-01-22,2013,1200000
/company/spongecell,Spongecell,advertising,USA,NY,New York,New York,/person/eric-schmidt,Eric Schmidt,,,,unknown,,venture,2011-06-05,2011,
/company/dailyworth,DailyWorth,finance,USA,NY,New York,New York,/person/eric-schmidt,Eric Schmidt,,,,unknown,,series-a,2012-01-05,2012,2000000
/company/pickie,Pickie,fashion,USA,NY,New York,New York,/person/eric-stein,Eric Stein,,,,unknown,,angel,2012-10-29,2012,1000000
/company/rewind-me,Rewind Me,mobile,USA,NY,New York,New York,/person/erik-jansen,Erik Jansen,,,,unknown,,angel,2012-06-14,2012,800000
/company/wee-web,Wee Web,web,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,angel,2008-09-01,2008,270000
/company/challengepost,ChallengePost,web,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,angel,2009-06-29,2009,500000
/company/fluidinfo,Fluidinfo,enterprise,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,angel,2009-09-01,2009,540000
/company/fluidinfo,Fluidinfo,enterprise,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,series-a,2010-05-24,2010,800000
/company/consumerbell,ConsumerBell,web,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,other,2011-07-30,2011,300000
/company/challengepost,ChallengePost,web,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,series-a,2011-08-09,2011,4100000
/company/payperks,PayPerks,finance,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,angel,2010-09-01,2010,
/company/urtak,Urtak,web,USA,NY,New York,New York City,/person/esther-dyson,Esther Dyson,,,,unknown,,angel,2012-01-11,2012,500000
/company/sponsorhub,SponsorHub,finance,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,series-a,2011-12-08,2011,
/company/sponsorhub,SponsorHub,finance,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,series-a,2011-12-08,2011,
/company/zeel,Zeel,health,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,series-a,2012-01-09,2012,1500000
/company/fancy,Fancy,web,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,series-a,2009-06-01,2009,2000000
/company/rewind-me,Rewind Me,mobile,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,angel,2012-06-14,2012,800000
/company/payperks,PayPerks,finance,USA,NY,New York,New York,/person/esther-dyson,Esther Dyson,,,,unknown,,series-a,2012-09-01,2012,
/company/fluidinfo,Fluidinfo,enterprise,USA,NY,New York,New York,/person/esther-speight,Esther Speight,,,,unknown,,series-a,2010-05-24,2010,800000
/company/dmetrics,dMetrics,analytics,USA,NY,New York,Brooklyn,/person/evan-schulman,Evan Schulman,,,,unknown,,series-a,2011-01-01,2011,2300000
/company/jodange,Jodange,web,USA,NY,New York,Yonkers,/person/eyal-shavit,Eyal Shavit,,,,unknown,,angel,2009-04-27,2009,1200000
/company/producteev,Producteev,software,USA,NY,New York,New York,/person/fabrice-grinda,Fabrice Grinda,,,,unknown,,angel,2008-07-15,2008,180000
/company/assured-labor,Assured Labor,web,USA,NY,New York,New York,/person/fabrice-grinda,Fabrice Grinda,,,,unknown,,angel,2010-04-29,2010,1000000
/company/kohort,Kohort,social,USA,NY,New York,New York,/person/fabrice-grinda,Fabrice Grinda,,,,unknown,,series-a,2011-04-04,2011,3000000
/company/aksel-paris,AKSEL GROUP,fashion,USA,NY,New York,New York,/person/fabrice-grinda,Fabrice Grinda,,,,unknown,,angel,2011-11-07,2011,500000
/company/bespoke-post,Bespoke Post,web,USA,NY,New York,New York,/person/fabrice-grinda,Fabrice Grinda,,,,unknown,,angel,2012-01-01,2012,
/company/look-io,Look.io,mobile,USA,NY,New York,New York,/person/farhad-mohit,Farhad Mohit,,,,unknown,,angel,2012-01-01,2012,
/company/producteev,Producteev,software,USA,NY,New York,New York,/person/florian-seroussi,Florian Seroussi,,,,unknown,,angel,2008-07-15,2008,180000
/company/producteev,Producteev,software,USA,NY,New York,New York,/person/florian-seroussi,Florian Seroussi,,,,unknown,,angel,2009-07-19,2009,180000
/company/car-guy-nation,Car Guy Nation,ecommerce,USA,NY,New York,White Plains,/person/founder-friends,Founder & Friends,,,,unknown,,angel,2013-01-01,2013,950000
/company/newyork60-com,NewYork60.com,ecommerce,USA,NY,New York,New York,/person/founder-business-developer,"Founder, Business Developer",,,,unknown,,angel,2006-06-06,2006,
/company/the-levo-league,The Levo League,web,USA,NY,New York,New York,/person/fran-hauser,Fran Hauser,,,,unknown,,angel,2012-03-16,2012,1000000
/company/flint-and-tinder,Flint and Tinder,ecommerce,USA,NY,New York,New York City,/person/fred-mossler,Fred Mossler,,,,unknown,,angel,2012-10-21,2012,850000
/company/tumblr,Tumblr,web,USA,NY,New York,New York,/person/fred-seibert,Fred Seibert,,,,unknown,,series-a,2007-10-31,2007,750000
/company/path101,Path101,web,USA,NY,New York,New York,/person/fred-wilson,Fred Wilson,,,,unknown,,angel,2008-02-09,2008,350000
/company/chartbeat,Chartbeat,analytics,USA,NY,New York,New York,/person/fritz-lanman,Fritz Lanman,,,,unknown,,series-a,2010-09-01,2010,3000000
/company/fiftythree,FiftyThree,software,USA,NY,New York,New York City,/person/fritz-lanman,Fritz Lanman,,,,unknown,,series-a,2013-06-18,2013,15000000
/company/fiftythree,FiftyThree,software,USA,NY,New York,New York City,/person/fritz-lanman,Fritz Lanman,,,,unknown,,angel,2012-04-01,2012,100000
/company/tykoon,Tykoon,finance,USA,NY,New York,New York,/person/g-kennedy-thompson,G. Kennedy Thompson,,,,unknown,,angel,2011-09-27,2011,1350000
/company/bombfell,Bombfell,fashion,USA,NY,New York,New York,/person/galen-ward,Galen Ward,,,,unknown,,angel,2013-02-13,2013,730000
/company/dailyburn,DailyBurn,web,USA,NY,New York,New York,/person/garrett-camp,Garrett Camp,,,,unknown,,angel,2009-05-26,2009,525000
/company/behance,Behance,web,USA,NY,New York,New York,/person/garrett-camp,Garrett Camp,,,,unknown,,series-a,2012-05-14,2012,6500000
/company/eponym,Eponym,ecommerce,USA,NY,New York,Brooklyn,/person/garry-tan,Garry Tan,,,,unknown,,angel,2012-01-01,2012,1000000
